ИНН,Зона,Дата_утверждения,prev_zone,next_zone,next_date,zone_change,step
613527938,Ч,2023-02-11 13:30:00,К,,,True,6
614910840,К,2021-02-22 09:58:05,,З,2021-04-25 09:58:05,True,1
614910840,З,2021-04-25 09:58:05,К,Ж,2021-09-26 09:58:05,True,2
614910840,Ж,2021-09-26 09:58:05,З,Ч,2022-01-20 09:58:05,True,3
614910840,Ч,2022-01-20 09:58:05,Ж,,,True,4
615389175,Ч,2021-02-06 12:08:39,,Ж,2021-06-20 12:08:39,True,1
615389175,Ж,2021-06-20 12:08:39,Ч,Ч,2021-10-12 12:08:39,True,2
615389175,Ч,2021-10-12 12:08:39,Ж,К,2022-03-26 12:08:39,True,3
615389175,К,2022-03-26 12:08:39,Ч,З,2022-06-18 12:08:39,True,4
615389175,З,2022-06-18 12:08:39,К,,,True,5
616410330,Ж,2022-02-23 17:56:12,,Ч,2022-04-23 17:56:12,True,1
616410330,Ч,2022-04-23 17:56:12,Ж,К,2022-09-04 17:56:12,True,2
616410330,К,2022-09-04 17:56:12,Ч,,,True,3
616508245,Ж,2020-05-28 00:23:44,,К,2020-08-01 00:23:44,True,1
616508245,К,2020-08-01 00:23:44,Ж,З,2020-12-20 00:23:44,True,2
616508245,З,2020-12-20 00:23:44,К,Ж,2021-01-30 00:23:44,True,3
616508245,Ж,2021-01-30 00:23:44,З,Ч,2021-05-17 00:23:44,True,4
616508245,Ч,2021-05-17 00:23:44,Ж,,,True,5
616527891,З,2020-08-03 14:40:25,,Ч,2021-01-21 14:40:25,True,1
616527891,Ч,2021-01-21 14:40:25,З,Ж,2021-05-12 14:40:25,True,2
616527891,Ж,2021-05-12 14:40:25,Ч,К,2021-09-15 14:40:25,True,3
616527891,К,2021-09-15 14:40:25,Ж,З,2022-02-08 14:40:25,True,4
616527891,З,2022-02-08 14:40:25,К,Ж,2022-06-04 14:40:25,True,5
616527891,Ж,2022-06-04 14:40:25,З,,,True,6
616638360,Ч,2021-11-27 13:17:42,,Ж,2022-05-16 13:17:42,True,1
616638360,Ж,2022-05-16 13:17:42,Ч,Ч,2022-11-02 13:17:42,True,2
616638360,Ч,2022-11-02 13:17:42,Ж,,,True,3
617274738,З,2023-04-15 10:52:00,,Ж,2023-08-12 10:52:00,True,1
617274738,Ж,2023-08-12 10:52:00,З,Ч,2023-12-27 10:52:00,True,2
617274738,Ч,2023-12-27 10:52:00,Ж,,,True,3
617356016,Ж,2021-06-03 00:40:31,,К,2021-10-03 00:40:31,True,1
617356016,К,2021-10-03 00:40:31,Ж,Ч,2022-03-08 00:40:31,True,2
617356016,Ч,2022-03-08 00:40:31,К,З,2022-04-22 00:40:31,True,3
617356016,З,2022-04-22 00:40:31,Ч,Ч,2022-10-01 00:40:31,True,4
617356016,Ч,2022-10-01 00:40:31,З,,,True,5
619036967,З,2020-06-16 20:47:37,,Ж,2020-12-07 20:47:37,True,1
619036967,Ж,2020-12-07 20:47:37,З,Ч,2021-05-09 20:47:37,True,2
619036967,Ч,2021-05-09 20:47:37,Ж,З,2021-10-03 20:47:37,True,3
619036967,З,2021-10-03 20:47:37,Ч,Ж,2022-01-02 20:47:37,True,4
619036967,Ж,2022-01-02 20:47:37,З,З,2022-03-18 20:47:37,True,5
619036967,З,2022-03-18 20:47:37,Ж,,,True,6
619313060,К,2021-01-20 23:29:21,,З,2021-03-07 23:29:21,True,1
619313060,З,2021-03-07 23:29:21,К,Ж,2021-08-08 23:29:21,True,2
619313060,Ж,2021-08-08 23:29:21,З,,,True,3
619535448,К,2020-09-04 05:02:43,,Ч,2021-02-27 05:02:43,True,1
619535448,Ч,2021-02-27 05:02:43,К,Ж,2021-05-25 05:02:43,True,2
619535448,Ж,2021-05-25 05:02:43,Ч,З,2021-07-05 05:02:43,True,3
619535448,З,2021-07-05 05:02:43,Ж,,,True,4
620764130,Ч,2021-05-11 06:46:45,,З,2021-11-07 06:46:45,True,1
620764130,З,2021-11-07 06:46:45,Ч,Ж,2022-01-01 06:46:45,True,2
620764130,Ж,2022-01-01 06:46:45,З,К,2022-05-23 06:46:45,True,3
620764130,К,2022-05-23 06:46:45,Ж,Ж,2022-08-21 06:46:45,True,4
620764130,Ж,2022-08-21 06:46:45,К,,,True,5
622902750,Ч,2021-06-08 01:04:52,,З,2021-10-12 01:04:52,True,1
622902750,З,2021-10-12 01:04:52,Ч,Ж,2021-11-25 01:04:52,True,2
622902750,Ж,2021-11-25 01:04:52,З,,,True,3
623130767,З,2023-03-01 14:37:51,,К,2023-08-14 14:37:51,True,1
623130767,К,2023-08-14 14:37:51,З,З,2023-11-21 14:37:51,True,2
623130767,З,2023-11-21 14:37:51,К,,,True,3
623679714,З,2022-03-02 00:38:11,,Ч,2022-04-25 00:38:11,True,1
623679714,Ч,2022-04-25 00:38:11,З,К,2022-06-12 00:38:11,True,2
623679714,К,2022-06-12 00:38:11,Ч,Ч,2022-07-30 00:38:11,True,3
623679714,Ч,2022-07-30 00:38:11,К,,,True,4
625072759,К,2022-06-16 14:33:22,,Ч,2022-09-23 14:33:22,True,1
625072759,Ч,2022-09-23 14:33:22,К,К,2023-02-08 14:33:22,True,2
625072759,К,2023-02-08 14:33:22,Ч,,,True,3
625486691,К,2021-03-23 05:45:29,,З,2021-09-16 05:45:29,True,1
625486691,З,2021-09-16 05:45:29,К,К,2021-12-30 05:45:29,True,2
625486691,К,2021-12-30 05:45:29,З,,,True,3
626195743,З,2022-04-22 22:15:14,,К,2022-10-02 22:15:14,True,1
626195743,К,2022-10-02 22:15:14,З,Ч,2023-02-02 22:15:14,True,2
626195743,Ч,2023-02-02 22:15:14,К,,,True,3
626311830,З,2022-06-11 12:32:41,,К,2022-08-03 12:32:41,True,1
626311830,К,2022-08-03 12:32:41,З,З,2023-01-02 12:32:41,True,2
626311830,З,2023-01-02 12:32:41,К,Ж,2023-02-15 12:32:41,True,3
626311830,Ж,2023-02-15 12:32:41,З,,,True,4
627122005,З,2020-06-06 21:26:49,,К,2020-08-07 21:26:49,True,1
627122005,К,2020-08-07 21:26:49,З,З,2020-09-17 21:26:49,True,2
627122005,З,2020-09-17 21:26:49,К,Ж,2021-01-23 21:26:49,True,3
627122005,Ж,2021-01-23 21:26:49,З,,,True,4
627824090,З,2020-12-06 00:31:54,,К,2021-06-04 00:31:54,True,1
627824090,К,2021-06-04 00:31:54,З,Ж,2021-08-02 00:31:54,True,2
627824090,Ж,2021-08-02 00:31:54,К,,,True,3
628478151,Ч,2022-10-21 11:44:53,,К,2022-12-14 11:44:53,True,1
628478151,К,2022-12-14 11:44:53,Ч,З,2023-04-20 11:44:53,True,2
628478151,З,2023-04-20 11:44:53,К,Ж,2023-07-25 11:44:53,True,3
628478151,Ж,2023-07-25 11:44:53,З,К,2023-09-12 11:44:53,True,4
628478151,К,2023-09-12 11:44:53,Ж,,,True,5
628568474,К,2020-04-03 09:24:56,,Ч,2020-06-17 09:24:56,True,1
628568474,Ч,2020-06-17 09:24:56,К,К,2020-11-15 09:24:56,True,2
628568474,К,2020-11-15 09:24:56,Ч,З,2021-03-21 09:24:56,True,3
628568474,З,2021-03-21 09:24:56,К,К,2021-06-14 09:24:56,True,4
628568474,К,2021-06-14 09:24:56,З,,,True,5
629972968,Ж,2020-06-21 21:50:44,,Ч,2020-07-26 21:50:44,True,1
629972968,Ч,2020-07-26 21:50:44,Ж,К,2020-12-16 21:50:44,True,2
629972968,К,2020-12-16 21:50:44,Ч,З,2021-04-01 21:50:44,True,3
629972968,З,2021-04-01 21:50:44,К,,,True,4
630037218,К,2022-06-29 05:41:52,,Ж,2022-10-18 05:41:52,True,1
630037218,Ж,2022-10-18 05:41:52,К,К,2023-04-04 05:41:52,True,2
630037218,К,2023-04-04 05:41:52,Ж,,,True,3
630485291,З,2020-11-08 03:42:49,,К,2021-03-03 03:42:49,True,1
630485291,К,2021-03-03 03:42:49,З,Ч,2021-05-01 03:42:49,True,2
630485291,Ч,2021-05-01 03:42:49,К,Ж,2021-09-17 03:42:49,True,3
630485291,Ж,2021-09-17 03:42:49,Ч,,,True,4
632207930,Ч,2020-11-19 23:25:54,,З,2021-04-13 23:25:54,True,1
632207930,З,2021-04-13 23:25:54,Ч,Ч,2021-05-17 23:25:54,True,2
632207930,Ч,2021-05-17 23:25:54,З,Ж,2021-06-20 23:25:54,True,3
632207930,Ж,2021-06-20 23:25:54,Ч,К,2021-09-03 23:25:54,True,4
632207930,К,2021-09-03 23:25:54,Ж,,,True,5
632981596,К,2021-03-05 17:44:17,,З,2021-06-12 17:44:17,True,1
632981596,З,2021-06-12 17:44:17,К,Ж,2021-11-15 17:44:17,True,2
632981596,Ж,2021-11-15 17:44:17,З,К,2022-02-25 17:44:17,True,3
632981596,К,2022-02-25 17:44:17,Ж,З,2022-04-17 17:44:17,True,4
632981596,З,2022-04-17 17:44:17,К,,,True,5
635923702,Ж,2020-11-21 01:20:05,,Ч,2021-04-11 01:20:05,True,1
635923702,Ч,2021-04-11 01:20:05,Ж,З,2021-07-01 01:20:05,True,2
635923702,З,2021-07-01 01:20:05,Ч,Ч,2021-10-25 01:20:05,True,3
635923702,Ч,2021-10-25 01:20:05,З,Ж,2021-11-24 01:20:05,True,4
635923702,Ж,2021-11-24 01:20:05,Ч,З,2022-01-08 01:20:05,True,5
635923702,З,2022-01-08 01:20:05,Ж,,,True,6
636249583,Ч,2020-10-02 02:58:39,,К,2021-03-14 02:58:39,True,1
636249583,К,2021-03-14 02:58:39,Ч,Ч,2021-04-19 02:58:39,True,2
636249583,Ч,2021-04-19 02:58:39,К,,,True,3
636350707,К,2022-08-16 20:28:40,,Ж,2022-12-03 20:28:40,True,1
636350707,Ж,2022-12-03 20:28:40,К,З,2023-02-03 20:28:40,True,2
636350707,З,2023-02-03 20:28:40,Ж,,,True,3
638694782,Ч,2021-06-18 18:40:10,,К,2021-11-12 18:40:10,True,1
638694782,К,2021-11-12 18:40:10,Ч,Ч,2022-03-02 18:40:10,True,2
638694782,Ч,2022-03-02 18:40:10,К,,,True,3
638835828,К,2023-04-11 17:32:51,,Ж,2023-09-08 17:32:51,True,1
638835828,Ж,2023-09-08 17:32:51,К,Ч,2023-11-13 17:32:51,True,2
638835828,Ч,2023-11-13 17:32:51,Ж,Ж,2023-12-29 17:32:51,True,3
638835828,Ж,2023-12-29 17:32:51,Ч,,,True,4
639388709,З,2021-10-25 13:31:36,,Ч,2022-04-04 13:31:36,True,1
639388709,Ч,2022-04-04 13:31:36,З,З,2022-06-20 13:31:36,True,2
639388709,З,2022-06-20 13:31:36,Ч,Ж,2022-10-26 13:31:36,True,3
639388709,Ж,2022-10-26 13:31:36,З,Ч,2022-12-01 13:31:36,True,4
639388709,Ч,2022-12-01 13:31:36,Ж,К,2023-03-05 13:31:36,True,5
639388709,К,2023-03-05 13:31:36,Ч,,,True,6
640515819,З,2023-01-05 17:17:00,,Ч,2023-06-21 17:17:00,True,1
640515819,Ч,2023-06-21 17:17:00,З,Ж,2023-11-17 17:17:00,True,2
640515819,Ж,2023-11-17 17:17:00,Ч,,,True,3
640689677,Ч,2021-01-01 21:52:20,,З,2021-05-25 21:52:20,True,1
640689677,З,2021-05-25 21:52:20,Ч,Ж,2021-09-19 21:52:20,True,2
640689677,Ж,2021-09-19 21:52:20,З,К,2022-01-06 21:52:20,True,3
640689677,К,2022-01-06 21:52:20,Ж,З,2022-06-11 21:52:20,True,4
640689677,З,2022-06-11 21:52:20,К,Ч,2022-11-11 21:52:20,True,5
640689677,Ч,2022-11-11 21:52:20,З,,,True,6
640699433,З,2020-12-30 13:15:27,,К,2021-02-27 13:15:27,True,1
640699433,К,2021-02-27 13:15:27,З,З,2021-05-10 13:15:27,True,2
640699433,З,2021-05-10 13:15:27,К,К,2021-06-25 13:15:27,True,3
640699433,К,2021-06-25 13:15:27,З,З,2021-10-30 13:15:27,True,4
640699433,З,2021-10-30 13:15:27,К,,,True,5
641194380,К,2020-12-04 00:45:46,,Ч,2021-05-03 00:45:46,True,1
641194380,Ч,2021-05-03 00:45:46,К,З,2021-08-03 00:45:46,True,2
641194380,З,2021-08-03 00:45:46,Ч,Ч,2021-10-11 00:45:46,True,3
641194380,Ч,2021-10-11 00:45:46,З,К,2021-12-06 00:45:46,True,4
641194380,К,2021-12-06 00:45:46,Ч,Ж,2022-05-01 00:45:46,True,5
641194380,Ж,2022-05-01 00:45:46,К,,,True,6
641908889,Ч,2021-02-23 13:10:19,,З,2021-04-13 13:10:19,True,1
641908889,З,2021-04-13 13:10:19,Ч,Ч,2021-09-12 13:10:19,True,2
641908889,Ч,2021-09-12 13:10:19,З,К,2022-02-27 13:10:19,True,3
641908889,К,2022-02-27 13:10:19,Ч,Ч,2022-07-04 13:10:19,True,4
641908889,Ч,2022-07-04 13:10:19,К,К,2022-10-15 13:10:19,True,5
641908889,К,2022-10-15 13:10:19,Ч,,,True,6
643756004,К,2020-05-27 12:01:28,,Ч,2020-11-17 12:01:28,True,1
643756004,Ч,2020-11-17 12:01:28,К,Ж,2021-01-13 12:01:28,True,2
643756004,Ж,2021-01-13 12:01:28,Ч,,,True,3
644337475,Ч,2022-04-28 07:45:36,,Ж,2022-10-07 07:45:36,True,1
644337475,Ж,2022-10-07 07:45:36,Ч,К,2023-03-01 07:45:36,True,2
644337475,К,2023-03-01 07:45:36,Ж,З,2023-06-18 07:45:36,True,3
644337475,З,2023-06-18 07:45:36,К,,,True,4
645356056,Ж,2022-11-11 23:58:56,,З,2023-04-19 23:58:56,True,1
645356056,З,2023-04-19 23:58:56,Ж,Ч,2023-06-29 23:58:56,True,2
645356056,Ч,2023-06-29 23:58:56,З,З,2023-08-02 23:58:56,True,3
645356056,З,2023-08-02 23:58:56,Ч,Ж,2023-11-07 23:58:56,True,4
645356056,Ж,2023-11-07 23:58:56,З,,,True,5
645365489,К,2020-12-22 19:31:54,,Ч,2021-03-06 19:31:54,True,1
645365489,Ч,2021-03-06 19:31:54,К,З,2021-07-17 19:31:54,True,2
645365489,З,2021-07-17 19:31:54,Ч,Ч,2021-11-20 19:31:54,True,3
645365489,Ч,2021-11-20 19:31:54,З,Ж,2022-05-01 19:31:54,True,4
645365489,Ж,2022-05-01 19:31:54,Ч,,,True,5
645399777,Ч,2020-11-17 20:48:49,,З,2021-02-08 20:48:49,True,1
645399777,З,2021-02-08 20:48:49,Ч,Ч,2021-07-30 20:48:49,True,2
645399777,Ч,2021-07-30 20:48:49,З,З,2021-10-13 20:48:49,True,3
645399777,З,2021-10-13 20:48:49,Ч,Ж,2022-04-02 20:48:49,True,4
645399777,Ж,2022-04-02 20:48:49,З,К,2022-06-22 20:48:49,True,5
645399777,К,2022-06-22 20:48:49,Ж,,,True,6
645517615,К,2022-09-30 10:34:41,,Ч,2023-01-01 10:34:41,True,1
645517615,Ч,2023-01-01 10:34:41,К,К,2023-06-01 10:34:41,True,2
645517615,К,2023-06-01 10:34:41,Ч,Ч,2023-11-06 10:34:41,True,3
645517615,Ч,2023-11-06 10:34:41,К,,,True,4
645569588,З,2020-11-23 07:38:51,,Ж,2021-02-22 07:38:51,True,1
645569588,Ж,2021-02-22 07:38:51,З,К,2021-05-07 07:38:51,True,2
645569588,К,2021-05-07 07:38:51,Ж,Ч,2021-10-04 07:38:51,True,3
645569588,Ч,2021-10-04 07:38:51,К,З,2021-11-21 07:38:51,True,4
645569588,З,2021-11-21 07:38:51,Ч,Ж,2022-01-30 07:38:51,True,5
645569588,Ж,2022-01-30 07:38:51,З,,,True,6
648663918,З,2021-12-04 00:54:40,,К,2022-02-20 00:54:40,True,1
648663918,К,2022-02-20 00:54:40,З,З,2022-08-13 00:54:40,True,2
648663918,З,2022-08-13 00:54:40,К,Ж,2022-12-22 00:54:40,True,3
648663918,Ж,2022-12-22 00:54:40,З,,,True,4
649069259,Ч,2022-10-23 23:26:25,,К,2023-02-18 23:26:25,True,1
649069259,К,2023-02-18 23:26:25,Ч,З,2023-06-19 23:26:25,True,2
649069259,З,2023-06-19 23:26:25,К,Ж,2023-11-08 23:26:25,True,3
649069259,Ж,2023-11-08 23:26:25,З,,,True,4
649075381,З,2023-01-13 07:24:59,,Ж,2023-03-02 07:24:59,True,1
649075381,Ж,2023-03-02 07:24:59,З,Ч,2023-06-20 07:24:59,True,2
649075381,Ч,2023-06-20 07:24:59,Ж,,,True,3
649767965,К,2021-09-11 15:57:46,,Ж,2021-11-05 15:57:46,True,1
649767965,Ж,2021-11-05 15:57:46,К,К,2021-12-22 15:57:46,True,2
649767965,К,2021-12-22 15:57:46,Ж,Ж,2022-02-11 15:57:46,True,3
649767965,Ж,2022-02-11 15:57:46,К,З,2022-05-24 15:57:46,True,4
649767965,З,2022-05-24 15:57:46,Ж,,,True,5
650524528,Ч,2022-09-11 09:15:21,,Ж,2022-12-22 09:15:21,True,1
650524528,Ж,2022-12-22 09:15:21,Ч,Ч,2023-02-01 09:15:21,True,2
650524528,Ч,2023-02-01 09:15:21,Ж,,,True,3
651075257,З,2021-12-30 02:59:39,,К,2022-06-11 02:59:39,True,1
651075257,К,2022-06-11 02:59:39,З,З,2022-11-11 02:59:39,True,2
651075257,З,2022-11-11 02:59:39,К,,,True,3
653050492,З,2021-11-13 19:10:30,,Ч,2022-01-02 19:10:30,True,1
653050492,Ч,2022-01-02 19:10:30,З,К,2022-02-08 19:10:30,True,2
653050492,К,2022-02-08 19:10:30,Ч,Ч,2022-07-15 19:10:30,True,3
653050492,Ч,2022-07-15 19:10:30,К,К,2022-10-30 19:10:30,True,4
653050492,К,2022-10-30 19:10:30,Ч,З,2023-04-03 19:10:30,True,5
653050492,З,2023-04-03 19:10:30,К,,,True,6
653617536,Ж,2021-12-20 00:03:38,,Ч,2022-03-22 00:03:38,True,1
653617536,Ч,2022-03-22 00:03:38,Ж,З,2022-09-18 00:03:38,True,2
653617536,З,2022-09-18 00:03:38,Ч,Ж,2022-12-15 00:03:38,True,3
653617536,Ж,2022-12-15 00:03:38,З,З,2023-04-15 00:03:38,True,4
653617536,З,2023-04-15 00:03:38,Ж,Ч,2023-07-21 00:03:38,True,5
653617536,Ч,2023-07-21 00:03:38,З,,,True,6
655108893,З,2021-03-26 08:25:01,,Ж,2021-05-20 08:25:01,True,1
655108893,Ж,2021-05-20 08:25:01,З,Ч,2021-11-01 08:25:01,True,2
655108893,Ч,2021-11-01 08:25:01,Ж,К,2022-03-25 08:25:01,True,3
655108893,К,2022-03-25 08:25:01,Ч,,,True,4
655546864,Ж,2020-08-23 17:11:50,,З,2020-12-01 17:11:50,True,1
655546864,З,2020-12-01 17:11:50,Ж,Ж,2021-04-05 17:11:50,True,2
655546864,Ж,2021-04-05 17:11:50,З,К,2021-05-17 17:11:50,True,3
655546864,К,2021-05-17 17:11:50,Ж,Ч,2021-09-11 17:11:50,True,4
655546864,Ч,2021-09-11 17:11:50,К,З,2021-12-18 17:11:50,True,5
655546864,З,2021-12-18 17:11:50,Ч,,,True,6
655788379,К,2021-06-17 20:58:27,,Ж,2021-10-18 20:58:27,True,1
655788379,Ж,2021-10-18 20:58:27,К,К,2022-01-03 20:58:27,True,2
655788379,К,2022-01-03 20:58:27,Ж,,,True,3
656773265,З,2022-06-14 04:06:14,,Ч,2022-07-27 04:06:14,True,1
656773265,Ч,2022-07-27 04:06:14,З,З,2022-11-25 04:06:14,True,2
656773265,З,2022-11-25 04:06:14,Ч,К,2023-01-25 04:06:14,True,3
656773265,К,2023-01-25 04:06:14,З,Ж,2023-05-21 04:06:14,True,4
656773265,Ж,2023-05-21 04:06:14,К,,,True,5
657863007,Ж,2022-09-11 03:34:58,,Ч,2022-11-11 03:34:58,True,1
657863007,Ч,2022-11-11 03:34:58,Ж,З,2023-01-03 03:34:58,True,2
657863007,З,2023-01-03 03:34:58,Ч,Ч,2023-05-13 03:34:58,True,3
657863007,Ч,2023-05-13 03:34:58,З,З,2023-08-02 03:34:58,True,4
657863007,З,2023-08-02 03:34:58,Ч,,,True,5
657945572,З,2020-12-20 11:53:45,,Ж,2021-04-25 11:53:45,True,1
657945572,Ж,2021-04-25 11:53:45,З,Ч,2021-08-08 11:53:45,True,2
657945572,Ч,2021-08-08 11:53:45,Ж,Ж,2021-12-20 11:53:45,True,3
657945572,Ж,2021-12-20 11:53:45,Ч,,,True,4
659165436,Ч,2021-03-23 08:23:30,,Ж,2021-08-23 08:23:30,True,1
659165436,Ж,2021-08-23 08:23:30,Ч,К,2022-02-06 08:23:30,True,2
659165436,К,2022-02-06 08:23:30,Ж,Ж,2022-04-24 08:23:30,True,3
659165436,Ж,2022-04-24 08:23:30,К,К,2022-10-11 08:23:30,True,4
659165436,К,2022-10-11 08:23:30,Ж,Ж,2022-12-01 08:23:30,True,5
659165436,Ж,2022-12-01 08:23:30,К,,,True,6
660568642,Ж,2020-06-28 18:49:04,,К,2020-09-21 18:49:04,True,1
660568642,К,2020-09-21 18:49:04,Ж,Ч,2020-11-05 18:49:04,True,2
660568642,Ч,2020-11-05 18:49:04,К,Ж,2021-02-11 18:49:04,True,3
660568642,Ж,2021-02-11 18:49:04,Ч,,,True,4
660774286,К,2023-04-10 23:10:53,,Ж,2023-06-14 23:10:53,True,1
660774286,Ж,2023-06-14 23:10:53,К,З,2023-09-29 23:10:53,True,2
660774286,З,2023-09-29 23:10:53,Ж,,,True,3
661079116,К,2022-02-18 19:57:26,,Ж,2022-08-16 19:57:26,True,1
661079116,Ж,2022-08-16 19:57:26,К,Ч,2023-02-09 19:57:26,True,2
661079116,Ч,2023-02-09 19:57:26,Ж,К,2023-05-04 19:57:26,True,3
661079116,К,2023-05-04 19:57:26,Ч,,,True,4
661234016,К,2021-07-10 04:06:54,,З,2021-09-14 04:06:54,True,1
661234016,З,2021-09-14 04:06:54,К,Ж,2021-11-27 04:06:54,True,2
661234016,Ж,2021-11-27 04:06:54,З,,,True,3
661360934,Ж,2021-09-17 00:21:54,,К,2021-12-02 00:21:54,True,1
661360934,К,2021-12-02 00:21:54,Ж,Ж,2022-04-25 00:21:54,True,2
661360934,Ж,2022-04-25 00:21:54,К,,,True,3
661634636,Ж,2022-05-15 05:20:03,,К,2022-09-01 05:20:03,True,1
661634636,К,2022-09-01 05:20:03,Ж,Ч,2022-12-17 05:20:03,True,2
661634636,Ч,2022-12-17 05:20:03,К,Ж,2023-03-15 05:20:03,True,3
661634636,Ж,2023-03-15 05:20:03,Ч,З,2023-08-26 05:20:03,True,4
661634636,З,2023-08-26 05:20:03,Ж,,,True,5
661709927,К,2023-03-09 02:04:31,,З,2023-04-10 02:04:31,True,1
661709927,З,2023-04-10 02:04:31,К,Ч,2023-06-21 02:04:31,True,2
661709927,Ч,2023-06-21 02:04:31,З,,,True,3
662274419,К,2022-12-30 01:17:05,,Ч,2023-04-30 01:17:05,True,1
662274419,Ч,2023-04-30 01:17:05,К,К,2023-10-07 01:17:05,True,2
662274419,К,2023-10-07 01:17:05,Ч,,,True,3
663268831,Ч,2020-11-16 15:27:32,,Ж,2021-05-05 15:27:32,True,1
663268831,Ж,2021-05-05 15:27:32,Ч,К,2021-08-07 15:27:32,True,2
663268831,К,2021-08-07 15:27:32,Ж,Ч,2022-01-20 15:27:32,True,3
663268831,Ч,2022-01-20 15:27:32,К,К,2022-04-16 15:27:32,True,4
663268831,К,2022-04-16 15:27:32,Ч,,,True,5
664161841,Ч,2021-04-14 05:38:53,,К,2021-05-20 05:38:53,True,1
664161841,К,2021-05-20 05:38:53,Ч,З,2021-08-16 05:38:53,True,2
664161841,З,2021-08-16 05:38:53,К,Ч,2022-01-10 05:38:53,True,3
664161841,Ч,2022-01-10 05:38:53,З,Ж,2022-02-13 05:38:53,True,4
664161841,Ж,2022-02-13 05:38:53,Ч,,,True,5
666052121,Ж,2022-12-31 22:07:31,,Ч,2023-02-20 22:07:31,True,1
666052121,Ч,2023-02-20 22:07:31,Ж,Ж,2023-04-08 22:07:31,True,2
666052121,Ж,2023-04-08 22:07:31,Ч,З,2023-09-14 22:07:31,True,3
666052121,З,2023-09-14 22:07:31,Ж,,,True,4
667276122,Ч,2022-12-23 12:02:04,,Ж,2023-03-01 12:02:04,True,1
667276122,Ж,2023-03-01 12:02:04,Ч,Ч,2023-06-05 12:02:04,True,2
667276122,Ч,2023-06-05 12:02:04,Ж,З,2023-07-19 12:02:04,True,3
667276122,З,2023-07-19 12:02:04,Ч,,,True,4
668564630,Ч,2022-09-25 10:48:18,,К,2023-03-07 10:48:18,True,1
668564630,К,2023-03-07 10:48:18,Ч,Ч,2023-06-18 10:48:18,True,2
668564630,Ч,2023-06-18 10:48:18,К,Ж,2023-07-27 10:48:18,True,3
668564630,Ж,2023-07-27 10:48:18,Ч,Ч,2023-10-21 10:48:18,True,4
668564630,Ч,2023-10-21 10:48:18,Ж,,,True,5
669111871,Ж,2020-12-30 19:42:12,,К,2021-04-22 19:42:12,True,1
669111871,К,2021-04-22 19:42:12,Ж,Ж,2021-10-15 19:42:12,True,2
669111871,Ж,2021-10-15 19:42:12,К,К,2022-02-09 19:42:12,True,3
669111871,К,2022-02-09 19:42:12,Ж,,,True,4
670771558,Ж,2023-01-25 02:40:06,,К,2023-03-16 02:40:06,True,1
670771558,К,2023-03-16 02:40:06,Ж,Ж,2023-09-08 02:40:06,True,2
670771558,Ж,2023-09-08 02:40:06,К,,,True,3
670866819,К,2020-08-08 03:51:45,,Ч,2020-09-21 03:51:45,True,1
670866819,Ч,2020-09-21 03:51:45,К,К,2021-01-27 03:51:45,True,2
670866819,К,2021-01-27 03:51:45,Ч,З,2021-07-03 03:51:45,True,3
670866819,З,2021-07-03 03:51:45,К,Ч,2021-10-29 03:51:45,True,4
670866819,Ч,2021-10-29 03:51:45,З,,,True,5
675100569,З,2023-01-09 07:17:07,,Ж,2023-02-11 07:17:07,True,1
675100569,Ж,2023-02-11 07:17:07,З,Ч,2023-08-08 07:17:07,True,2
675100569,Ч,2023-08-08 07:17:07,Ж,К,2023-09-08 07:17:07,True,3
675100569,К,2023-09-08 07:17:07,Ч,З,2023-12-03 07:17:07,True,4
675100569,З,2023-12-03 07:17:07,К,,,True,5
675267487,Ч,2022-11-02 08:26:35,,Ж,2023-01-01 08:26:35,True,1
675267487,Ж,2023-01-01 08:26:35,Ч,К,2023-02-27 08:26:35,True,2
675267487,К,2023-02-27 08:26:35,Ж,Ч,2023-07-16 08:26:35,True,3
675267487,Ч,2023-07-16 08:26:35,К,З,2023-12-14 08:26:35,True,4
675267487,З,2023-12-14 08:26:35,Ч,,,True,5
676822711,З,2023-01-21 18:16:35,,Ч,2023-04-30 18:16:35,True,1
676822711,Ч,2023-04-30 18:16:35,З,З,2023-09-01 18:16:35,True,2
676822711,З,2023-09-01 18:16:35,Ч,Ч,2023-12-07 18:16:35,True,3
676822711,Ч,2023-12-07 18:16:35,З,,,True,4
679322221,К,2023-01-13 07:07:37,,З,2023-05-14 07:07:37,True,1
679322221,З,2023-05-14 07:07:37,К,Ж,2023-10-25 07:07:37,True,2
679322221,Ж,2023-10-25 07:07:37,З,,,True,3
682342498,К,2022-08-20 04:09:06,,Ж,2023-01-01 04:09:06,True,1
682342498,Ж,2023-01-01 04:09:06,К,К,2023-06-12 04:09:06,True,2
682342498,К,2023-06-12 04:09:06,Ж,Ж,2023-09-05 04:09:06,True,3
682342498,Ж,2023-09-05 04:09:06,К,К,2023-10-17 04:09:06,True,4
682342498,К,2023-10-17 04:09:06,Ж,,,True,5
682413845,Ж,2022-04-23 13:10:51,,К,2022-08-09 13:10:51,True,1
682413845,К,2022-08-09 13:10:51,Ж,З,2022-11-09 13:10:51,True,2
682413845,З,2022-11-09 13:10:51,К,К,2023-03-21 13:10:51,True,3
682413845,К,2023-03-21 13:10:51,З,Ч,2023-07-19 13:10:51,True,4
682413845,Ч,2023-07-19 13:10:51,К,,,True,5
